Group_Name_artist_album,Years_Active_artist_album,album_id,Hit,url_album,release_date_album,name_album,track_id,name_track,popularity_track,spotify_embed_url_track,popularity_album,artist_id_artist_album,duration_ms_track,explicit_track,acousticness_tf,danceability_tf,energy_tf,instrumentalness_tf,key_tf,liveness_tf,loudness_tf,mode_tf,speechiness_tf,tempo_tf,time_signature_tf,valence_tf
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,2rlhuKi3o7oySloqWw5TUa,U Get Me High,38,https://embed.spotify.com/?uri=spotify:track:2rlhuKi3o7oySloqWw5TUa,40,4tX2TplrkIP4v05BNC903e,251853,FALSE,0.00118,0.612,0.559,0.00837,4,0.13,-4.915,1,0.0264,101.456,4,0.752
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,2hlCLts7h7aHlyuWibLayL,Burnt Out Town,27,https://embed.spotify.com/?uri=spotify:track:2hlCLts7h7aHlyuWibLayL,40,4tX2TplrkIP4v05BNC903e,184960,FALSE,0.11,0.612,0.681,0.0213,9,0.0952,-5.816,0,0.0268,107.296,4,0.427
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,61yxDjvjwWEcZ47o9DJckg,Shadow People,29,https://embed.spotify.com/?uri=spotify:track:61yxDjvjwWEcZ47o9DJckg,40,4tX2TplrkIP4v05BNC903e,403160,FALSE,0.139,0.683,0.523,0.0039,9,0.0948,-7.743,0,0.0307,95.041,4,0.213
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,4kxO8k7tQwTuV62gU87MIz,Jefferson Jericho Blues,33,https://embed.spotify.com/?uri=spotify:track:4kxO8k7tQwTuV62gU87MIz,39,4tX2TplrkIP4v05BNC903e,203480,FALSE,0.216,0.571,0.849,0.0018,2,0.224,-5.384,1,0.0305,107.049,4,0.725
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,09mpWWohdXZXaseBdeqgS8,First Flash Of Freedom,32,https://embed.spotify.com/?uri=spotify:track:09mpWWohdXZXaseBdeqgS8,39,4tX2TplrkIP4v05BNC903e,412693,FALSE,0.157,0.362,0.544,0.0256,11,0.169,-8.402,0,0.0266,135.488,3,0.373
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,1bwXsRO9GBPeHYtQaCP9OI,Running Man's Bible,27,https://embed.spotify.com/?uri=spotify:track:1bwXsRO9GBPeHYtQaCP9OI,39,4tX2TplrkIP4v05BNC903e,361320,FALSE,0.0122,0.694,0.639,0.0011,4,0.124,-6.792,0,0.0271,135.509,4,0.326
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,39Y6FhE6CKDxHAJlU2jhUv,The Trip To Pirate's Cove,28,https://embed.spotify.com/?uri=spotify:track:39Y6FhE6CKDxHAJlU2jhUv,39,4tX2TplrkIP4v05BNC903e,299133,FALSE,0.258,0.563,0.504,5.58E-05,4,0.182,-10.407,0,0.0229,87.246,4,0.502
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,5KPkd2iqW6r3Uoxnh3XcTV,Candy,28,https://embed.spotify.com/?uri=spotify:track:5KPkd2iqW6r3Uoxnh3XcTV,39,4tX2TplrkIP4v05BNC903e,251200,FALSE,0.54,0.778,0.528,0.00781,4,0.104,-8.614,1,0.03,133.811,4,0.861
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,0lG9clpLuNyQs9XfJd4EFF,No Reason To Cry,25,https://embed.spotify.com/?uri=spotify:track:0lG9clpLuNyQs9XfJd4EFF,39,4tX2TplrkIP4v05BNC903e,184213,FALSE,0.638,0.532,0.359,0.000148,5,0.11,-12.702,1,0.0276,134.162,4,0.269
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,0qyQKbbPLaG9FIENFTL7KY,I Should Have Known It,37,https://embed.spotify.com/?uri=spotify:track:0qyQKbbPLaG9FIENFTL7KY,39,4tX2TplrkIP4v05BNC903e,215613,FALSE,0.0357,0.262,0.816,0.000105,0,0.347,-4.154,1,0.0352,154.85,4,0.631
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,19w0XPUdIGym1k2GCaCYUJ,U.S. 41,25,https://embed.spotify.com/?uri=spotify:track:19w0XPUdIGym1k2GCaCYUJ,39,4tX2TplrkIP4v05BNC903e,180253,FALSE,0.45,0.526,0.644,0,7,0.0954,-7.731,1,0.0317,97.647,4,0.608
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,33BKOmrAYXpc2yycxD5h7S,Takin' My Time,25,https://embed.spotify.com/?uri=spotify:track:33BKOmrAYXpc2yycxD5h7S,39,4tX2TplrkIP4v05BNC903e,261373,FALSE,0.566,0.671,0.315,0.00411,2,0.0802,-7.066,1,0.0277,96.75,3,0.548
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,3eGvKdxK4cRs0CvkohrpP1,Let Yourself Go,26,https://embed.spotify.com/?uri=spotify:track:3eGvKdxK4cRs0CvkohrpP1,39,4tX2TplrkIP4v05BNC903e,202613,FALSE,0.244,0.55,0.646,0.000183,5,0.132,-8.162,1,0.0277,167.542,4,0.777
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,1dJTlLBUElqqU27D5EN207,Don't Pull Me Over,28,https://embed.spotify.com/?uri=spotify:track:1dJTlLBUElqqU27D5EN207,39,4tX2TplrkIP4v05BNC903e,244413,FALSE,0.565,0.701,0.451,0.00452,4,0.11,-8.263,1,0.0297,153.93,4,0.855
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,5jQjF5cpLqomveKMUrFQ8K,Lover's Touch,25,https://embed.spotify.com/?uri=spotify:track:5jQjF5cpLqomveKMUrFQ8K,39,4tX2TplrkIP4v05BNC903e,263280,FALSE,0.645,0.62,0.347,0.00833,5,0.105,-9.578,0,0.0243,82.898,4,0.449
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,4icPoSYZBZQ1kjRTSbYLDv,High In The Morning,26,https://embed.spotify.com/?uri=spotify:track:4icPoSYZBZQ1kjRTSbYLDv,39,4tX2TplrkIP4v05BNC903e,215613,FALSE,0.292,0.677,0.6,0.000528,4,0.16,-7.847,0,0.0267,118.362,4,0.605
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,53DoKGKHCae8SekXxqUqys,Something Good Coming,37,https://embed.spotify.com/?uri=spotify:track:53DoKGKHCae8SekXxqUqys,39,4tX2TplrkIP4v05BNC903e,250520,FALSE,0.888,0.336,0.28,0.00228,7,0.111,-13.741,1,0.0322,147.644,3,0.163
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,3BFOW7dc6oxzuEPWKsESTI,Good Enough,29,https://embed.spotify.com/?uri=spotify:track:3BFOW7dc6oxzuEPWKsESTI,39,4tX2TplrkIP4v05BNC903e,350733,FALSE,0.0453,0.398,0.605,0.0238,4,0.11,-5.057,0,0.0257,81.963,3,0.186
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,1,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,0uUy3WK0JtTqhSFikqprgz,The Last DJ,40,https://embed.spotify.com/?uri=spotify:track:0uUy3WK0JtTqhSFikqprgz,34,4tX2TplrkIP4v05BNC903e,227986,FALSE,0.0134,0.597,0.76,7.90E-06,9,0.41,-3.94,0,0.0291,131.772,4,0.473
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,4flkQH0IWDHtwgKNK5asp8,Money Becomes King,25,https://embed.spotify.com/?uri=spotify:track:4flkQH0IWDHtwgKNK5asp8,34,4tX2TplrkIP4v05BNC903e,310040,FALSE,0.122,0.565,0.559,0.000264,5,0.224,-4.119,1,0.0248,110.547,3,0.281
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,0zG6crJiKpE4IIxSOtZXZs,Dreamville,23,https://embed.spotify.com/?uri=spotify:track:0zG6crJiKpE4IIxSOtZXZs,34,4tX2TplrkIP4v05BNC903e,227360,FALSE,0.237,0.513,0.438,9.38E-05,7,0.0815,-7.154,1,0.026,156.059,4,0.285
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,37rAZwJ8r3lOzXPIwNujh3,Joe,22,https://embed.spotify.com/?uri=spotify:track:37rAZwJ8r3lOzXPIwNujh3,34,4tX2TplrkIP4v05BNC903e,195613,FALSE,0.0201,0.62,0.622,0,9,0.355,-3.003,0,0.0348,135.674,4,0.663
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,3fSVMOj2BXP3nexp80BHyR,When A Kid Goes Bad,22,https://embed.spotify.com/?uri=spotify:track:3fSVMOj2BXP3nexp80BHyR,34,4tX2TplrkIP4v05BNC903e,296546,FALSE,0.0234,0.594,0.622,0.000509,9,0.712,-2.983,0,0.0298,166.051,4,0.579
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,6gbUs1Yx5VZVUx2norDa9U,Like A Diamond,21,https://embed.spotify.com/?uri=spotify:track:6gbUs1Yx5VZVUx2norDa9U,34,4tX2TplrkIP4v05BNC903e,272773,FALSE,0.117,0.663,0.486,0.00531,2,0.129,-6.997,1,0.0263,131.848,4,0.127
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,6xX294DtSXPPsthVYESGmC,Lost Children,21,https://embed.spotify.com/?uri=spotify:track:6xX294DtSXPPsthVYESGmC,34,4tX2TplrkIP4v05BNC903e,268573,FALSE,0.00356,0.443,0.711,1.44E-05,9,0.41,-3.639,0,0.0245,78.485,4,0.461
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,0lycDxGsAabqB47w1Wib7t,Blue Sunday,22,https://embed.spotify.com/?uri=spotify:track:0lycDxGsAabqB47w1Wib7t,34,4tX2TplrkIP4v05BNC903e,176400,FALSE,0.359,0.632,0.381,0,5,0.269,-7.577,1,0.0265,116.657,4,0.222
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,1q6KLpnyB8NMcSBUPVTlwa,You And Me,22,https://embed.spotify.com/?uri=spotify:track:1q6KLpnyB8NMcSBUPVTlwa,34,4tX2TplrkIP4v05BNC903e,177600,FALSE,0.133,0.574,0.483,0.00152,7,0.162,-12.984,1,0.0273,77.18,4,0.796
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,7EOhgqeDauipBscd6ElO0I,The Man Who Loves Women,20,https://embed.spotify.com/?uri=spotify:track:7EOhgqeDauipBscd6ElO0I,34,4tX2TplrkIP4v05BNC903e,173866,FALSE,0.118,0.644,0.733,0.0016,0,0.136,-3.627,1,0.0302,123.033,4,0.519
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,6712My4wA0OcvobBeTJttw,"Have Love, Will Travel",31,https://embed.spotify.com/?uri=spotify:track:6712My4wA0OcvobBeTJttw,34,4tX2TplrkIP4v05BNC903e,245906,FALSE,0.000804,0.48,0.701,2.09E-06,7,0.125,-4.231,1,0.0264,74.001,4,0.372
Tom Petty and the Heartbreakers,1976-1987,3lS4vVIHslBZgLituEQz5i,0,https://i.scdn.co/image/4eac6a91e9a01b1c7a8b6860825a05b9a5dc4cf2,10/8/2002,The Last DJ,5EUzA8l4fQGvPUkPs8w1X6,Can't Stop The Sun,20,https://embed.spotify.com/?uri=spotify:track:5EUzA8l4fQGvPUkPs8w1X6,34,4tX2TplrkIP4v05BNC903e,299960,FALSE,0.0397,0.239,0.537,0.00897,4,0.612,-4.11,0,0.0321,150.992,4,0.336
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,7By7UYWA21PcKoKCl8ZaI7,Room At The Top,38,https://embed.spotify.com/?uri=spotify:track:7By7UYWA21PcKoKCl8ZaI7,38,4tX2TplrkIP4v05BNC903e,300933,FALSE,0.162,0.5,0.313,5.49E-05,0,0.117,-8.447,1,0.0253,84.04,4,0.169
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,1d6Tu3TtlywCTKuAynuNE8,Counting On You,27,https://embed.spotify.com/?uri=spotify:track:1d6Tu3TtlywCTKuAynuNE8,38,4tX2TplrkIP4v05BNC903e,245240,FALSE,0.0471,0.686,0.712,7.13E-06,9,0.177,-5.571,0,0.0236,105.807,4,0.478
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,1ayC8ThLb56mKdLsF3ognO,Free Girl Now,33,https://embed.spotify.com/?uri=spotify:track:1ayC8ThLb56mKdLsF3ognO,38,4tX2TplrkIP4v05BNC903e,210400,FALSE,0.13,0.603,0.869,0,2,0.168,-3.278,1,0.0373,121.568,4,0.832
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,0WVQh1sOFyZL1yHsRduEH7,Lonesome Sundown,23,https://embed.spotify.com/?uri=spotify:track:0WVQh1sOFyZL1yHsRduEH7,38,4tX2TplrkIP4v05BNC903e,272026,FALSE,0.315,0.6,0.382,3.96E-06,9,0.111,-8.74,1,0.0312,124.479,4,0.338
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,1,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,61SdG3F3LncuuMLAS8oN6j,Swingin',41,https://embed.spotify.com/?uri=spotify:track:61SdG3F3LncuuMLAS8oN6j,38,4tX2TplrkIP4v05BNC903e,330306,FALSE,0.00472,0.405,0.6,2.27E-06,7,0.29,-5.599,1,0.0254,92.815,4,0.404
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,4RmnNQrqCXEA1Fy0hoMwAC,Accused Of Love,23,https://embed.spotify.com/?uri=spotify:track:4RmnNQrqCXEA1Fy0hoMwAC,38,4tX2TplrkIP4v05BNC903e,165093,FALSE,0.0139,0.665,0.678,8.33E-06,7,0.133,-5.087,1,0.0291,115.757,4,0.919
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,5BKc1D4DKDRjAg37HT7vLD,Echo,31,https://embed.spotify.com/?uri=spotify:track:5BKc1D4DKDRjAg37HT7vLD,38,4tX2TplrkIP4v05BNC903e,396773,FALSE,0.0387,0.547,0.56,3.46E-06,0,0.0632,-6.319,1,0.0241,83.32,4,0.484
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,58XhRMVu10JRvm681FUDrm,Won't Last Long,22,https://embed.spotify.com/?uri=spotify:track:58XhRMVu10JRvm681FUDrm,38,4tX2TplrkIP4v05BNC903e,262466,FALSE,0.0118,0.508,0.773,2.63E-05,7,0.706,-4.432,1,0.0325,132.103,4,0.397
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,6xlw9Qx9VDEvTdxOT98wFd,BillyThe Kid,23,https://embed.spotify.com/?uri=spotify:track:6xlw9Qx9VDEvTdxOT98wFd,38,4tX2TplrkIP4v05BNC903e,248933,FALSE,0.0465,0.569,0.675,0,0,0.212,-4.624,1,0.0272,112.942,4,0.699
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,5D1Oxyf6jQqBr1ynZZiYrw,I Don't Wanna Fight,21,https://embed.spotify.com/?uri=spotify:track:5D1Oxyf6jQqBr1ynZZiYrw,38,4tX2TplrkIP4v05BNC903e,167960,FALSE,0.0621,0.629,0.976,0.0776,8,0.24,-2.965,1,0.0342,121.461,4,0.909
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,5ey38Zdk5g4fIMrZ2F9dMz,This One's For Me,22,https://embed.spotify.com/?uri=spotify:track:5ey38Zdk5g4fIMrZ2F9dMz,38,4tX2TplrkIP4v05BNC903e,162440,FALSE,0.0246,0.566,0.755,0,7,0.26,-4.172,1,0.028,120.904,4,0.843
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,3KeS0eDryqYu5mKg2u1rQ3,No More,20,https://embed.spotify.com/?uri=spotify:track:3KeS0eDryqYu5mKg2u1rQ3,38,4tX2TplrkIP4v05BNC903e,195826,FALSE,0.392,0.462,0.252,0.00398,2,0.131,-12.451,1,0.0346,168.538,4,0.234
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,7oe314YAEI5LLGkGbvB0QR,About To Give Out,20,https://embed.spotify.com/?uri=spotify:track:7oe314YAEI5LLGkGbvB0QR,38,4tX2TplrkIP4v05BNC903e,192600,FALSE,0.0116,0.548,0.959,0,0,0.163,-3.23,1,0.0366,134.978,4,0.727
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,2VzolCVYVimk4Tqr9MvGUz,Rhino Skin,22,https://embed.spotify.com/?uri=spotify:track:2VzolCVYVimk4Tqr9MvGUz,38,4tX2TplrkIP4v05BNC903e,237133,FALSE,0.269,0.63,0.593,0.000619,9,0.0888,-6.144,0,0.027,118.837,4,0.249
Tom Petty and the Heartbreakers,1976-1987,1lsBEh2R9B39hWfEo4iZSW,0,https://i.scdn.co/image/a55acac97bc1cc4636b1683b58ba0b4b17675b40,4/13/1999,Echo,55crTVZNi7sIRIbe2rdOY1,"One More Day, One More Night",21,https://embed.spotify.com/?uri=spotify:track:55crTVZNi7sIRIbe2rdOY1,38,4tX2TplrkIP4v05BNC903e,337906,FALSE,0.0284,0.414,0.448,1.71E-05,0,0.104,-5.004,1,0.0259,84.053,3,0.377
Tom Petty and the Heartbreakers,1976-1987,0FVwC6leDmim0EO68PjYto,1,https://i.scdn.co/image/66d0d03e157cd2ba9a4eae9e52ab7a9fb1ea682d,8/6/1996,She's The One (Songs and Music From The Motion Picture),5yEpB2g3CbuVk4YmAkzkOK,Walls - Circus,42,https://embed.spotify.com/?uri=spotify:track:5yEpB2g3CbuVk4YmAkzkOK,38,4tX2TplrkIP4v05BNC903e,265306,FALSE,0.0742,0.538,0.763,3.54E-06,5,0.116,-5.238,1,0.0264,100.837,4,0.39
Tom Petty and the Heartbreakers,1976-1987,0FVwC6leDmim0EO68PjYto,0,https://i.scdn.co/image/66d0d03e157cd2ba9a4eae9e52ab7a9fb1ea682d,8/6/1996,She's The One (Songs and Music From The Motion Picture),0vVdhfmVzyRWyXTafs0ZS1,Grew Up Fast,24,https://embed.spotify.com/?uri=spotify:track:0vVdhfmVzyRWyXTafs0ZS1,38,4tX2TplrkIP4v05BNC903e,309866,FALSE,0.137,0.399,0.429,0.00287,4,0.114,-10.475,0,0.0528,104.773,4,0.0779
Tom Petty and the Heartbreakers,1976-1987,0FVwC6leDmim0EO68PjYto,0,https://i.scdn.co/image/66d0d03e157cd2ba9a4eae9e52ab7a9fb1ea682d,8/6/1996,She's The One (Songs and Music From The Motion Picture),6IhFM3Z5hLM9ZFZpRCjpSc,Zero From Outer Space,22,https://embed.spotify.com/?uri=spotify:track:6IhFM3Z5hLM9ZFZpRCjpSc,38,4tX2TplrkIP4v05BNC903e,188226,TRUE,0.0544,0.549,0.97,0.00277,9,0.174,-4.83,1,0.0846,108.622,4,0.227
